user_id,touchpoint_id,touchpoint_time,channel,campaign,device_type,country,touchpoint_position,total_touchpoints,converted,conversion_id,revenue_gbp,media_cost_gbp
USER-105196,TP-5196-2,2025-02-28 13:00:00,Affiliate,cashback_partner,Desktop,United Kingdom,2,5,1,ORD-205196,62.95,0.85
USER-105196,TP-5196-3,2025-03-08 21:00:00,Paid Social,retargeting_social,Desktop,United Kingdom,3,5,1,ORD-205196,62.95,0.75
USER-105196,TP-5196-4,2025-03-12 14:00:00,Affiliate,content_partner,Desktop,United Kingdom,4,5,1,ORD-205196,62.95,1.32
USER-105196,TP-5196-5,2025-03-13 18:00:00,Direct,direct_none,Desktop,United Kingdom,5,5,1,ORD-205196,62.95,0.02
USER-105197,TP-5197-1,2025-03-09 17:00:00,Paid Search,nonbrand_search,Mobile,United States,1,2,0,,0.0,1.92
USER-105197,TP-5197-2,2025-03-10 16:00:00,Email,basket_recovery,Mobile,United States,2,2,0,,0.0,0.05
USER-105198,TP-5198-1,2025-03-06 22:00:00,Organic Search,seo_category,Tablet,India,1,3,1,ORD-205198,64.91,0.11
USER-105198,TP-5198-2,2025-03-11 17:00:00,Referral,blog_referral,Tablet,India,2,3,1,ORD-205198,64.91,0.09
USER-105198,TP-5198-3,2025-03-19 14:00:00,Paid Search,shopping_ads,Tablet,India,3,3,1,ORD-205198,64.91,1.9
USER-105199,TP-5199-1,2025-02-07 09:00:00,Paid Social,prospecting_social,Mobile,United States,1,3,0,,0.0,1.15
USER-105199,TP-5199-2,2025-02-16 17:00:00,Direct,direct_none,Mobile,United States,2,3,0,,0.0,0.02
USER-105199,TP-5199-3,2025-02-18 19:00:00,Email,newsletter,Mobile,United States,3,3,0,,0.0,0.04
USER-105200,TP-5200-1,2025-03-24 21:00:00,Paid Social,lookalike_social,Tablet,United Kingdom,1,3,0,,0.0,1.07
USER-105200,TP-5200-2,2025-03-27 12:00:00,Paid Search,shopping_ads,Tablet,United Kingdom,2,3,0,,0.0,1.57
USER-105200,TP-5200-3,2025-03-31 14:00:00,Email,basket_recovery,Tablet,United Kingdom,3,3,0,,0.0,0.05
USER-105201,TP-5201-1,2025-03-08 13:00:00,Direct,direct_none,Desktop,Germany,1,1,0,,0.0,0.03
USER-105202,TP-5202-1,2025-01-06 12:00:00,Paid Social,lookalike_social,Mobile,United States,1,2,0,,0.0,0.78
USER-105202,TP-5202-2,2025-01-16 11:00:00,Paid Social,prospecting_social,Mobile,United States,2,2,0,,0.0,1.07
USER-105203,TP-5203-1,2025-02-20 13:00:00,Organic Search,seo_product,Mobile,France,1,6,0,,0.0,0.15
USER-105203,TP-5203-2,2025-02-22 16:00:00,Paid Social,lookalike_social,Mobile,France,2,6,0,,0.0,0.84
USER-105203,TP-5203-3,2025-02-27 08:00:00,Direct,direct_none,Mobile,France,3,6,0,,0.0,0.02
USER-105203,TP-5203-4,2025-02-28 07:00:00,Paid Search,shopping_ads,Mobile,France,4,6,0,,0.0,1.94
USER-105203,TP-5203-5,2025-03-05 20:00:00,Paid Search,nonbrand_search,Mobile,France,5,6,0,,0.0,1.25
USER-105203,TP-5203-6,2025-03-12 11:00:00,Display,display_retargeting,Mobile,France,6,6,0,,0.0,0.57
USER-105204,TP-5204-1,2025-02-10 20:00:00,Direct,direct_none,Mobile,United States,1,2,0,,0.0,0.03
USER-105204,TP-5204-2,2025-02-11 12:00:00,Paid Social,lookalike_social,Mobile,United States,2,2,0,,0.0,0.72
USER-105205,TP-5205-1,2025-03-02 11:00:00,Display,display_retargeting,Mobile,United Kingdom,1,5,1,ORD-205205,39.89,0.48
USER-105205,TP-5205-2,2025-03-06 13:00:00,Display,display_retargeting,Mobile,United Kingdom,2,5,1,ORD-205205,39.89,0.66
USER-105205,TP-5205-3,2025-03-11 14:00:00,Paid Search,shopping_ads,Mobile,United Kingdom,3,5,1,ORD-205205,39.89,1.76
USER-105205,TP-5205-4,2025-03-11 12:00:00,Email,basket_recovery,Mobile,United Kingdom,4,5,1,ORD-205205,39.89,0.04
USER-105205,TP-5205-5,2025-03-11 11:00:00,Email,basket_recovery,Mobile,United Kingdom,5,5,1,ORD-205205,39.89,0.05
USER-105206,TP-5206-1,2025-03-01 21:00:00,Email,loyalty_email,Desktop,Germany,1,5,1,ORD-205206,204.22,0.05
USER-105206,TP-5206-2,2025-03-03 15:00:00,Display,display_retargeting,Desktop,Germany,2,5,1,ORD-205206,204.22,0.61
USER-105206,TP-5206-3,2025-03-04 15:00:00,Direct,direct_none,Desktop,Germany,3,5,1,ORD-205206,204.22,0.02
USER-105206,TP-5206-4,2025-03-13 17:00:00,Paid Social,lookalike_social,Desktop,Germany,4,5,1,ORD-205206,204.22,1.07
USER-105206,TP-5206-5,2025-03-18 17:00:00,Paid Social,prospecting_social,Desktop,Germany,5,5,1,ORD-205206,204.22,1.21
USER-105207,TP-5207-1,2025-03-09 07:00:00,Organic Search,seo_product,Mobile,United States,1,3,0,,0.0,0.12
USER-105207,TP-5207-2,2025-03-14 22:00:00,Referral,community_referral,Mobile,United States,2,3,0,,0.0,0.07
USER-105207,TP-5207-3,2025-03-23 19:00:00,Email,basket_recovery,Mobile,United States,3,3,0,,0.0,0.04
USER-105208,TP-5208-1,2025-01-23 17:00:00,Direct,direct_none,Desktop,United Kingdom,1,1,0,,0.0,0.02
USER-105209,TP-5209-1,2025-02-13 13:00:00,Display,display_prospecting,Mobile,France,1,2,0,,0.0,0.74
USER-105209,TP-5209-2,2025-02-21 14:00:00,Paid Social,prospecting_social,Mobile,France,2,2,0,,0.0,0.71
USER-105210,TP-5210-1,2025-02-15 17:00:00,Direct,direct_none,Mobile,United Kingdom,1,5,0,,0.0,0.03
USER-105210,TP-5210-2,2025-02-21 07:00:00,Direct,direct_none,Mobile,United Kingdom,2,5,0,,0.0,0.03
USER-105210,TP-5210-3,2025-02-21 16:00:00,Direct,direct_none,Mobile,United Kingdom,3,5,0,,0.0,0.02
USER-105210,TP-5210-4,2025-02-26 08:00:00,Email,basket_recovery,Mobile,United Kingdom,4,5,0,,0.0,0.05
USER-105210,TP-5210-5,2025-02-28 21:00:00,Display,display_retargeting,Mobile,United Kingdom,5,5,0,,0.0,0.62
USER-105211,TP-5211-1,2025-03-14 20:00:00,Organic Search,seo_product,Mobile,United Kingdom,1,4,0,,0.0,0.13
USER-105211,TP-5211-2,2025-03-16 11:00:00,Organic Search,seo_category,Mobile,United Kingdom,2,4,0,,0.0,0.13
USER-105211,TP-5211-3,2025-03-29 18:00:00,Paid Search,shopping_ads,Mobile,United Kingdom,3,4,0,,0.0,1.44
USER-105211,TP-5211-4,2025-04-02 10:00:00,Paid Search,nonbrand_search,Mobile,United Kingdom,4,4,0,,0.0,1.76
USER-105212,TP-5212-1,2025-02-12 20:00:00,Paid Social,retargeting_social,Desktop,United Kingdom,1,2,0,,0.0,1.05
USER-105212,TP-5212-2,2025-02-21 15:00:00,Paid Search,nonbrand_search,Desktop,United Kingdom,2,2,0,,0.0,1.71
USER-105213,TP-5213-1,2025-01-22 14:00:00,Organic Search,seo_product,Desktop,United Kingdom,1,4,0,,0.0,0.11
USER-105213,TP-5213-2,2025-01-23 11:00:00,Direct,direct_none,Desktop,United Kingdom,2,4,0,,0.0,0.02
USER-105213,TP-5213-3,2025-02-04 07:00:00,Affiliate,voucher_partner,Desktop,United Kingdom,3,4,0,,0.0,1.28
USER-105213,TP-5213-4,2025-02-05 07:00:00,Direct,direct_none,Desktop,United Kingdom,4,4,0,,0.0,0.02
USER-105214,TP-5214-1,2025-02-18 07:00:00,Display,display_retargeting,Mobile,India,1,2,0,,0.0,0.48
USER-105214,TP-5214-2,2025-02-19 08:00:00,Paid Social,lookalike_social,Mobile,India,2,2,0,,0.0,0.97
USER-105215,TP-5215-1,2025-03-05 10:00:00,Organic Search,seo_blog,Mobile,United Kingdom,1,3,0,,0.0,0.12
USER-105215,TP-5215-2,2025-03-07 15:00:00,Affiliate,voucher_partner,Mobile,United Kingdom,2,3,0,,0.0,1.23
USER-105215,TP-5215-3,2025-03-08 14:00:00,Paid Search,brand_search,Mobile,United Kingdom,3,3,0,,0.0,1.2
USER-105216,TP-5216-1,2025-01-28 17:00:00,Email,loyalty_email,Mobile,Germany,1,5,1,ORD-205216,283.55,0.05
USER-105216,TP-5216-2,2025-01-29 17:00:00,Display,display_prospecting,Mobile,Germany,2,5,1,ORD-205216,283.55,0.47
USER-105216,TP-5216-3,2025-02-02 10:00:00,Organic Search,seo_blog,Mobile,Germany,3,5,1,ORD-205216,283.55,0.14
USER-105216,TP-5216-4,2025-02-03 09:00:00,Paid Social,retargeting_social,Mobile,Germany,4,5,1,ORD-205216,283.55,1.21
USER-105216,TP-5216-5,2025-02-07 21:00:00,Direct,direct_none,Mobile,Germany,5,5,1,ORD-205216,283.55,0.02
USER-105217,TP-5217-1,2025-02-09 10:00:00,Display,display_prospecting,Mobile,United Kingdom,1,7,0,,0.0,0.48
USER-105217,TP-5217-2,2025-02-09 11:00:00,Direct,direct_none,Mobile,United Kingdom,2,7,0,,0.0,0.02
USER-105217,TP-5217-3,2025-02-12 15:00:00,Direct,direct_none,Mobile,United Kingdom,3,7,0,,0.0,0.03
USER-105217,TP-5217-4,2025-02-17 13:00:00,Email,newsletter,Mobile,United Kingdom,4,7,0,,0.0,0.05
USER-105217,TP-5217-5,2025-02-18 14:00:00,Organic Search,seo_category,Mobile,United Kingdom,5,7,0,,0.0,0.14
USER-105217,TP-5217-6,2025-02-21 13:00:00,Display,display_prospecting,Mobile,United Kingdom,6,7,0,,0.0,0.67
USER-105217,TP-5217-7,2025-02-26 15:00:00,Email,basket_recovery,Mobile,United Kingdom,7,7,0,,0.0,0.04
USER-105218,TP-5218-1,2025-03-21 09:00:00,Paid Search,shopping_ads,Desktop,India,1,1,0,,0.0,1.62
USER-105219,TP-5219-1,2025-02-25 20:00:00,Display,display_prospecting,Mobile,Germany,1,4,0,,0.0,0.45
USER-105219,TP-5219-2,2025-03-02 11:00:00,Paid Search,nonbrand_search,Mobile,Germany,2,4,0,,0.0,1.95
USER-105219,TP-5219-3,2025-03-04 15:00:00,Affiliate,voucher_partner,Mobile,Germany,3,4,0,,0.0,0.86
USER-105219,TP-5219-4,2025-03-06 18:00:00,Email,newsletter,Mobile,Germany,4,4,0,,0.0,0.04
USER-105220,TP-5220-1,2025-02-16 19:00:00,Organic Search,seo_product,Desktop,United Kingdom,1,7,1,ORD-205220,36.8,0.14
USER-105220,TP-5220-2,2025-02-18 17:00:00,Display,display_prospecting,Desktop,United Kingdom,2,7,1,ORD-205220,36.8,0.48
USER-105220,TP-5220-3,2025-02-24 15:00:00,Direct,direct_none,Desktop,United Kingdom,3,7,1,ORD-205220,36.8,0.03
USER-105220,TP-5220-4,2025-02-24 15:00:00,Paid Search,shopping_ads,Desktop,United Kingdom,4,7,1,ORD-205220,36.8,1.23
USER-105220,TP-5220-5,2025-02-25 20:00:00,Paid Social,lookalike_social,Desktop,United Kingdom,5,7,1,ORD-205220,36.8,0.93
USER-105220,TP-5220-6,2025-02-26 14:00:00,Direct,direct_none,Desktop,United Kingdom,6,7,1,ORD-205220,36.8,0.02
USER-105220,TP-5220-7,2025-02-28 22:00:00,Paid Search,shopping_ads,Desktop,United Kingdom,7,7,1,ORD-205220,36.8,1.67
USER-105221,TP-5221-1,2025-03-17 16:00:00,Organic Search,seo_category,Mobile,Australia,1,4,0,,0.0,0.09
USER-105221,TP-5221-2,2025-03-19 20:00:00,Display,display_retargeting,Mobile,Australia,2,4,0,,0.0,0.43
USER-105221,TP-5221-3,2025-03-19 16:00:00,Email,basket_recovery,Mobile,Australia,3,4,0,,0.0,0.04
USER-105221,TP-5221-4,2025-03-28 16:00:00,Paid Search,brand_search,Mobile,Australia,4,4,0,,0.0,1.22
USER-105222,TP-5222-1,2025-03-17 09:00:00,Organic Search,seo_blog,Desktop,United Kingdom,1,3,0,,0.0,0.14
USER-105222,TP-5222-2,2025-03-21 08:00:00,Paid Social,retargeting_social,Desktop,United Kingdom,2,3,0,,0.0,0.96
USER-105222,TP-5222-3,2025-03-25 10:00:00,Organic Search,seo_product,Desktop,United Kingdom,3,3,0,,0.0,0.15
USER-105223,TP-5223-1,2025-03-05 17:00:00,Display,display_retargeting,Desktop,India,1,4,0,,0.0,0.68
USER-105223,TP-5223-2,2025-03-05 16:00:00,Organic Search,seo_blog,Desktop,India,2,4,0,,0.0,0.12
USER-105223,TP-5223-3,2025-03-06 12:00:00,Display,display_retargeting,Desktop,India,3,4,0,,0.0,0.55
USER-105223,TP-5223-4,2025-03-16 17:00:00,Paid Search,brand_search,Desktop,India,4,4,0,,0.0,1.3
USER-105224,TP-5224-1,2025-02-07 14:00:00,Email,basket_recovery,Mobile,United Kingdom,1,2,0,,0.0,0.03
USER-105224,TP-5224-2,2025-02-14 21:00:00,Email,loyalty_email,Mobile,United Kingdom,2,2,0,,0.0,0.04
USER-105225,TP-5225-1,2025-03-09 21:00:00,Paid Search,shopping_ads,Mobile,United Kingdom,1,3,1,ORD-205225,101.64,1.19
USER-105225,TP-5225-2,2025-03-13 16:00:00,Display,display_prospecting,Mobile,United Kingdom,2,3,1,ORD-205225,101.64,0.54
USER-105225,TP-5225-3,2025-03-15 11:00:00,Direct,direct_none,Mobile,United Kingdom,3,3,1,ORD-205225,101.64,0.02
USER-105226,TP-5226-1,2025-01-28 10:00:00,Affiliate,content_partner,Mobile,United Kingdom,1,1,0,,0.0,1.29
USER-105227,TP-5227-1,2025-03-07 17:00:00,Email,basket_recovery,Desktop,United States,1,2,0,,0.0,0.04
USER-105227,TP-5227-2,2025-03-10 21:00:00,Direct,direct_none,Desktop,United States,2,2,0,,0.0,0.02
USER-105228,TP-5228-1,2025-02-09 17:00:00,Organic Search,seo_product,Desktop,Australia,1,1,0,,0.0,0.14
USER-105229,TP-5229-1,2025-02-17 21:00:00,Organic Search,seo_category,Mobile,United Kingdom,1,1,0,,0.0,0.13
USER-105230,TP-5230-1,2025-01-05 20:00:00,Direct,direct_none,Mobile,India,1,4,1,ORD-205230,123.42,0.02
USER-105230,TP-5230-2,2025-01-11 21:00:00,Direct,direct_none,Mobile,India,2,4,1,ORD-205230,123.42,0.03
USER-105230,TP-5230-3,2025-01-12 07:00:00,Organic Search,seo_category,Mobile,India,3,4,1,ORD-205230,123.42,0.1
USER-105230,TP-5230-4,2025-01-15 20:00:00,Paid Search,brand_search,Mobile,India,4,4,1,ORD-205230,123.42,1.4
USER-105231,TP-5231-1,2025-03-03 18:00:00,Affiliate,content_partner,Desktop,United Kingdom,1,5,0,,0.0,1.06
USER-105231,TP-5231-2,2025-03-04 19:00:00,Direct,direct_none,Desktop,United Kingdom,2,5,0,,0.0,0.02
USER-105231,TP-5231-3,2025-03-08 14:00:00,Paid Social,prospecting_social,Desktop,United Kingdom,3,5,0,,0.0,1.14
USER-105231,TP-5231-4,2025-03-15 09:00:00,Organic Search,seo_category,Desktop,United Kingdom,4,5,0,,0.0,0.14
USER-105231,TP-5231-5,2025-03-15 07:00:00,Referral,blog_referral,Desktop,United Kingdom,5,5,0,,0.0,0.09
USER-105232,TP-5232-1,2025-01-24 16:00:00,Direct,direct_none,Desktop,United States,1,3,0,,0.0,0.02
USER-105232,TP-5232-2,2025-01-27 22:00:00,Organic Search,seo_blog,Desktop,United States,2,3,0,,0.0,0.14
USER-105232,TP-5232-3,2025-02-03 10:00:00,Paid Search,nonbrand_search,Desktop,United States,3,3,0,,0.0,1.09
USER-105233,TP-5233-1,2025-01-13 16:00:00,Paid Social,lookalike_social,Desktop,Canada,1,5,0,,0.0,1.27
USER-105233,TP-5233-2,2025-01-16 20:00:00,Paid Search,nonbrand_search,Desktop,Canada,2,5,0,,0.0,1.33
USER-105233,TP-5233-3,2025-01-17 08:00:00,Organic Search,seo_category,Desktop,Canada,3,5,0,,0.0,0.11
USER-105233,TP-5233-4,2025-01-18 10:00:00,Display,display_retargeting,Desktop,Canada,4,5,0,,0.0,0.48
USER-105233,TP-5233-5,2025-01-23 10:00:00,Paid Social,prospecting_social,Desktop,Canada,5,5,0,,0.0,1.21
USER-105234,TP-5234-1,2025-03-20 07:00:00,Direct,direct_none,Mobile,United Kingdom,1,1,0,,0.0,0.03
USER-105235,TP-5235-1,2025-02-17 10:00:00,Display,display_retargeting,Mobile,United Kingdom,1,4,0,,0.0,0.53
USER-105235,TP-5235-2,2025-02-27 08:00:00,Paid Social,prospecting_social,Mobile,United Kingdom,2,4,0,,0.0,0.72
USER-105235,TP-5235-3,2025-02-28 19:00:00,Affiliate,voucher_partner,Mobile,United Kingdom,3,4,0,,0.0,1.4
USER-105235,TP-5235-4,2025-03-05 11:00:00,Email,loyalty_email,Mobile,United Kingdom,4,4,0,,0.0,0.03
USER-105236,TP-5236-1,2025-03-03 19:00:00,Paid Search,shopping_ads,Mobile,France,1,4,0,,0.0,1.21
USER-105236,TP-5236-2,2025-03-05 10:00:00,Paid Search,brand_search,Mobile,France,2,4,0,,0.0,1.73
USER-105236,TP-5236-3,2025-03-06 20:00:00,Paid Search,shopping_ads,Mobile,France,3,4,0,,0.0,1.4
USER-105236,TP-5236-4,2025-03-17 14:00:00,Paid Social,prospecting_social,Mobile,France,4,4,0,,0.0,1.0
USER-105237,TP-5237-1,2025-03-04 16:00:00,Referral,partner_referral,Tablet,United Kingdom,1,1,0,,0.0,0.06
USER-105238,TP-5238-1,2025-03-09 19:00:00,Affiliate,content_partner,Mobile,India,1,3,0,,0.0,1.32
USER-105238,TP-5238-2,2025-03-16 12:00:00,Paid Social,lookalike_social,Mobile,India,2,3,0,,0.0,0.86
USER-105238,TP-5238-3,2025-03-18 18:00:00,Paid Search,shopping_ads,Mobile,India,3,3,0,,0.0,1.38
USER-105239,TP-5239-1,2025-01-18 10:00:00,Email,newsletter,Mobile,India,1,2,1,ORD-205239,67.97,0.04
USER-105239,TP-5239-2,2025-01-21 22:00:00,Paid Search,brand_search,Mobile,India,2,2,1,ORD-205239,67.97,1.49
USER-105240,TP-5240-1,2025-03-25 12:00:00,Organic Search,seo_category,Mobile,United States,1,2,0,,0.0,0.13
USER-105240,TP-5240-2,2025-03-29 07:00:00,Direct,direct_none,Mobile,United States,2,2,0,,0.0,0.02
USER-105241,TP-5241-1,2025-02-15 20:00:00,Paid Search,brand_search,Mobile,United Kingdom,1,1,1,ORD-205241,80.76,1.57
USER-105242,TP-5242-1,2025-01-22 10:00:00,Paid Search,nonbrand_search,Mobile,Germany,1,3,0,,0.0,1.33
USER-105242,TP-5242-2,2025-01-22 18:00:00,Organic Search,seo_blog,Mobile,Germany,2,3,0,,0.0,0.11
USER-105242,TP-5242-3,2025-02-05 14:00:00,Direct,direct_none,Mobile,Germany,3,3,0,,0.0,0.02
USER-105243,TP-5243-1,2025-02-12 13:00:00,Organic Search,seo_category,Mobile,Australia,1,3,0,,0.0,0.15
USER-105243,TP-5243-2,2025-02-21 10:00:00,Display,display_retargeting,Mobile,Australia,2,3,0,,0.0,0.42
USER-105243,TP-5243-3,2025-03-03 13:00:00,Paid Search,brand_search,Mobile,Australia,3,3,0,,0.0,1.27
USER-105244,TP-5244-1,2025-01-17 18:00:00,Email,newsletter,Mobile,United Kingdom,1,2,1,ORD-205244,64.7,0.04
USER-105244,TP-5244-2,2025-01-31 09:00:00,Paid Search,brand_search,Mobile,United Kingdom,2,2,1,ORD-205244,64.7,1.25
USER-105245,TP-5245-1,2025-01-12 15:00:00,Email,newsletter,Mobile,India,1,2,0,,0.0,0.03
USER-105245,TP-5245-2,2025-01-20 16:00:00,Paid Search,brand_search,Mobile,India,2,2,0,,0.0,1.24
USER-105246,TP-5246-1,2025-03-09 14:00:00,Affiliate,content_partner,Mobile,United States,1,5,1,ORD-205246,170.23,1.26
USER-105246,TP-5246-2,2025-03-09 15:00:00,Email,newsletter,Mobile,United States,2,5,1,ORD-205246,170.23,0.05
USER-105246,TP-5246-3,2025-03-16 15:00:00,Referral,blog_referral,Mobile,United States,3,5,1,ORD-205246,170.23,0.07
USER-105246,TP-5246-4,2025-03-16 09:00:00,Paid Search,shopping_ads,Mobile,United States,4,5,1,ORD-205246,170.23,1.38
USER-105246,TP-5246-5,2025-03-17 11:00:00,Organic Search,seo_category,Mobile,United States,5,5,1,ORD-205246,170.23,0.09
USER-105247,TP-5247-1,2025-02-26 17:00:00,Direct,direct_none,Mobile,Canada,1,3,0,,0.0,0.02
USER-105247,TP-5247-2,2025-03-02 12:00:00,Paid Social,prospecting_social,Mobile,Canada,2,3,0,,0.0,0.81
USER-105247,TP-5247-3,2025-03-06 19:00:00,Paid Search,shopping_ads,Mobile,Canada,3,3,0,,0.0,1.93
USER-105248,TP-5248-1,2025-03-05 17:00:00,Organic Search,seo_product,Mobile,United Kingdom,1,8,0,,0.0,0.11
USER-105248,TP-5248-2,2025-03-06 11:00:00,Paid Social,prospecting_social,Mobile,United Kingdom,2,8,0,,0.0,0.77
USER-105248,TP-5248-3,2025-03-09 14:00:00,Paid Search,shopping_ads,Mobile,United Kingdom,3,8,0,,0.0,1.84
USER-105248,TP-5248-4,2025-03-11 19:00:00,Paid Social,lookalike_social,Mobile,United Kingdom,4,8,0,,0.0,1.21
USER-105248,TP-5248-5,2025-03-13 13:00:00,Direct,direct_none,Mobile,United Kingdom,5,8,0,,0.0,0.02
USER-105248,TP-5248-6,2025-03-13 21:00:00,Display,display_retargeting,Mobile,United Kingdom,6,8,0,,0.0,0.52
USER-105248,TP-5248-7,2025-03-18 22:00:00,Organic Search,seo_blog,Mobile,United Kingdom,7,8,0,,0.0,0.13
USER-105248,TP-5248-8,2025-03-22 17:00:00,Paid Search,brand_search,Mobile,United Kingdom,8,8,0,,0.0,1.51
USER-105249,TP-5249-1,2025-02-02 12:00:00,Paid Social,retargeting_social,Desktop,United States,1,6,1,ORD-205249,27.39,1.01
USER-105249,TP-5249-2,2025-02-08 20:00:00,Email,newsletter,Desktop,United States,2,6,1,ORD-205249,27.39,0.04
USER-105249,TP-5249-3,2025-02-12 21:00:00,Organic Search,seo_blog,Desktop,United States,3,6,1,ORD-205249,27.39,0.14
USER-105249,TP-5249-4,2025-02-12 09:00:00,Paid Search,nonbrand_search,Desktop,United States,4,6,1,ORD-205249,27.39,1.32
USER-105249,TP-5249-5,2025-02-15 17:00:00,Paid Search,brand_search,Desktop,United States,5,6,1,ORD-205249,27.39,1.28
USER-105249,TP-5249-6,2025-02-17 09:00:00,Affiliate,content_partner,Desktop,United States,6,6,1,ORD-205249,27.39,1.37
USER-105250,TP-5250-1,2025-01-17 07:00:00,Paid Social,retargeting_social,Mobile,India,1,2,0,,0.0,1.11
USER-105250,TP-5250-2,2025-01-21 17:00:00,Paid Social,lookalike_social,Mobile,India,2,2,0,,0.0,0.8
USER-105251,TP-5251-1,2025-01-24 15:00:00,Email,basket_recovery,Mobile,United Kingdom,1,5,0,,0.0,0.04
USER-105251,TP-5251-2,2025-01-25 09:00:00,Organic Search,seo_product,Mobile,United Kingdom,2,5,0,,0.0,0.14
USER-105251,TP-5251-3,2025-01-31 12:00:00,Organic Search,seo_blog,Mobile,United Kingdom,3,5,0,,0.0,0.11
USER-105251,TP-5251-4,2025-01-31 11:00:00,Display,display_retargeting,Mobile,United Kingdom,4,5,0,,0.0,0.61
USER-105251,TP-5251-5,2025-02-05 10:00:00,Organic Search,seo_product,Mobile,United Kingdom,5,5,0,,0.0,0.11
USER-105252,TP-5252-1,2025-03-17 20:00:00,Organic Search,seo_product,Desktop,United Kingdom,1,3,1,ORD-205252,103.87,0.1
USER-105252,TP-5252-2,2025-04-02 12:00:00,Affiliate,cashback_partner,Desktop,United Kingdom,2,3,1,ORD-205252,103.87,1.21
USER-105252,TP-5252-3,2025-04-02 16:00:00,Direct,direct_none,Desktop,United Kingdom,3,3,1,ORD-205252,103.87,0.02
USER-105253,TP-5253-1,2025-02-01 09:00:00,Paid Search,brand_search,Desktop,France,1,5,0,,0.0,1.82
USER-105253,TP-5253-2,2025-02-02 15:00:00,Organic Search,seo_blog,Desktop,France,2,5,0,,0.0,0.14
USER-105253,TP-5253-3,2025-02-03 07:00:00,Organic Search,seo_product,Desktop,France,3,5,0,,0.0,0.13
USER-105253,TP-5253-4,2025-02-04 17:00:00,Affiliate,cashback_partner,Desktop,France,4,5,0,,0.0,1.48
USER-105253,TP-5253-5,2025-02-09 15:00:00,Paid Social,retargeting_social,Desktop,France,5,5,0,,0.0,0.99
USER-105254,TP-5254-1,2025-02-10 15:00:00,Paid Social,retargeting_social,Mobile,India,1,4,1,ORD-205254,53.08,1.2
USER-105254,TP-5254-2,2025-02-12 17:00:00,Direct,direct_none,Mobile,India,2,4,1,ORD-205254,53.08,0.02
USER-105254,TP-5254-3,2025-02-15 07:00:00,Direct,direct_none,Mobile,India,3,4,1,ORD-205254,53.08,0.02
USER-105254,TP-5254-4,2025-02-27 16:00:00,Email,newsletter,Mobile,India,4,4,1,ORD-205254,53.08,0.04
USER-105255,TP-5255-1,2025-01-16 19:00:00,Organic Search,seo_blog,Mobile,United States,1,7,0,,0.0,0.11
USER-105255,TP-5255-2,2025-01-16 18:00:00,Organic Search,seo_category,Mobile,United States,2,7,0,,0.0,0.14
USER-105255,TP-5255-3,2025-01-17 22:00:00,Paid Search,brand_search,Mobile,United States,3,7,0,,0.0,1.61
USER-105255,TP-5255-4,2025-01-17 19:00:00,Affiliate,content_partner,Mobile,United States,4,7,0,,0.0,0.91
USER-105255,TP-5255-5,2025-01-18 19:00:00,Paid Social,prospecting_social,Mobile,United States,5,7,0,,0.0,0.82
USER-105255,TP-5255-6,2025-01-20 14:00:00,Organic Search,seo_product,Mobile,United States,6,7,0,,0.0,0.16
USER-105255,TP-5255-7,2025-01-24 21:00:00,Paid Search,shopping_ads,Mobile,United States,7,7,0,,0.0,1.29
USER-105256,TP-5256-1,2025-03-10 11:00:00,Display,display_prospecting,Mobile,United Kingdom,1,2,0,,0.0,0.66
USER-105256,TP-5256-2,2025-03-15 14:00:00,Direct,direct_none,Mobile,United Kingdom,2,2,0,,0.0,0.02
USER-105257,TP-5257-1,2025-01-07 10:00:00,Direct,direct_none,Desktop,United Kingdom,1,2,0,,0.0,0.02
USER-105257,TP-5257-2,2025-01-19 10:00:00,Paid Search,shopping_ads,Desktop,United Kingdom,2,2,0,,0.0,1.49
USER-105258,TP-5258-1,2025-02-28 10:00:00,Affiliate,voucher_partner,Mobile,United Kingdom,1,4,0,,0.0,1.27
USER-105258,TP-5258-2,2025-03-04 08:00:00,Paid Search,shopping_ads,Mobile,United Kingdom,2,4,0,,0.0,1.88
USER-105258,TP-5258-3,2025-03-11 08:00:00,Direct,direct_none,Mobile,United Kingdom,3,4,0,,0.0,0.02
USER-105258,TP-5258-4,2025-03-12 16:00:00,Paid Social,prospecting_social,Mobile,United Kingdom,4,4,0,,0.0,1.25
USER-105259,TP-5259-1,2025-03-21 16:00:00,Paid Social,retargeting_social,Mobile,United Kingdom,1,3,0,,0.0,0.79
USER-105259,TP-5259-2,2025-03-27 21:00:00,Paid Social,retargeting_social,Mobile,United Kingdom,2,3,0,,0.0,0.82
USER-105259,TP-5259-3,2025-03-27 17:00:00,Paid Search,shopping_ads,Mobile,United Kingdom,3,3,0,,0.0,1.72
USER-105260,TP-5260-1,2025-02-01 19:00:00,Paid Social,prospecting_social,Desktop,India,1,1,0,,0.0,0.96
USER-105261,TP-5261-1,2025-03-07 17:00:00,Display,display_prospecting,Desktop,United States,1,1,1,ORD-205261,64.91,0.53
USER-105262,TP-5262-1,2025-01-09 18:00:00,Paid Social,retargeting_social,Desktop,France,1,5,1,ORD-205262,59.42,1.25
USER-105262,TP-5262-2,2025-01-10 22:00:00,Paid Social,retargeting_social,Desktop,France,2,5,1,ORD-205262,59.42,1.12
